Date,Suburb,State,Postcode,Beds,Baths,Cars,Land,Type,SaleType,Median price,Price,latitude,longitude,dist_to_cbd
21/05/2025,ASPENDALE GARDENS,VIC,3195,5,2,2,,House,PRIVATE TREATY,550000,1020000,-38.0196028,145.1235487,26.8032933
23/05/2025,THORNBURY,VIC,3071,2,1,2,,House,AUCTION,550000,1020000,-37.759581,145.0249185,8.148260399
23/05/2025,GRASS VALLEY,WA,6403,,,,,Rural,PRIVATE TREATY,505000,1020000,-31.6566579,116.7632712,91.69087505
24/05/2025,MARRICKVILLE,NSW,2204,2,1,1,,Apartment/Unit/Flat,AUCTION,645000,1020000,-33.9110238,151.1640279,6.133829985
4/07/2025,KALEEN,ACT,2617,4,2,2,695,House,PRIVATE TREATY,980000,1020000,-35.2235569,149.1155917,8.316477561
25/07/2025,KINGSTON,TAS,7050,5,3,5,967,House,PRIVATE TREATY,540000,1020000,-42.9898368,147.306804,12.04954912
26/07/2025,ROSTREVOR,SA,5073,3,2,2,351,House,AUCTION,495000,1020000,-34.8989934,138.6849282,8.415258531
28/07/2025,SEACOMBE GARDENS,SA,5047,3,2,2,418,House,PRIVATE TREATY,495000,1020000,-35.0247465,138.5448283,11.83584258
28/07/2025,NORTH HOBART,TAS,7000,3,1,,397,House,PRIVATE TREATY,540000,1020000,-42.8689873,147.3173267,1.741979717
4/08/2025,GREENWOOD,WA,6024,3,1,,1020,House,PRIVATE TREATY,505000,1020000,-31.8329143,115.8161379,14.2702379
7/08/2025,NGUNNAWAL,ACT,2913,3,2,2,820,House,PRIVATE TREATY,980000,1020000,-35.1730579,149.1135389,13.86134668
8/08/2025,CASEY,ACT,2913,4,2,2,382,House,PRIVATE TREATY,980000,1020000,-35.162504,149.0951501,14.99749767
10/08/2025,LENAH VALLEY,TAS,7008,3,2,3,589,House,PRIVATE TREATY,540000,1020000,-42.8646982,147.2904545,3.658946296
11/08/2025,SEMAPHORE PARK,SA,5019,3,1,2,727,House,AUCTION,495000,1020000,-34.8548783,138.4880713,13.06443744
11/08/2025,POINT COOK,VIC,3030,4,2,2,563,House,PRIVATE TREATY,550000,1020000,-37.8862159,144.722181,22.664343
30/04/2025,KINGSLEY,WA,6026,5,2,2,685,House,PRIVATE TREATY,505000,1019999,-31.8149443,115.7853531,17.17363368
16/08/2025,GLENROY,VIC,3046,3,1,5,697,House,AUCTION,550000,1018000,-37.702513,144.9141061,13.13353116
24/02/2025,VIRGINIA,NT,834,5,3,5,20000,House,PRIVATE TREATY,460000,1017000,-12.5355034,131.0340927,22.5671629
10/04/2025,VIRGINIA,NT,834,5,3,5,20000,House,PRIVATE TREATY,460000,1017000,-12.5355034,131.0340927,22.5671629
17/04/2025,ANGLE VALE,SA,5117,4,2,2,1803,House,AUCTION,495000,1017000,-34.6405895,138.6411863,32.12704536
21/03/2025,BONNER,ACT,2914,4,2,4,450,House,PRIVATE TREATY,980000,1016500,-35.1582159,149.1418899,15.89894299
1/03/2025,HIGGINS,ACT,2615,4,2,3,780,House,AUCTION,980000,1015000,-35.2371778,149.0302109,9.312684296
13/03/2025,TORRENS,ACT,2607,3,2,2,752,House,AUCTION,980000,1015000,-35.3714405,149.089073,8.2680723
19/03/2025,NGUNNAWAL,ACT,2913,4,2,2,422,House,AUCTION,980000,1015000,-35.1618642,149.1059633,15.0642026
3/04/2025,CASEY,ACT,2913,4,2,2,465,House,PRIVATE TREATY,980000,1015000,-35.1626504,149.1008703,14.97095647
11/04/2025,MILLNER,NT,810,7,4,3,981,House,PRIVATE TREATY,460000,1015000,-12.3886785,130.8606731,8.220469739
30/04/2025,PALM BEACH,QLD,4221,2,2,1,,Apartment/Unit/Flat,PRIVATE TREATY,660000,1015000,-28.1115841,153.4674646,83.57980926
5/05/2025,COBURG,VIC,3058,2,1,,,House,AUCTION,550000,1015000,-37.7457053,144.9677661,7.618176649
10/05/2025,COLYTON,NSW,2760,3,1,2,625,House,PRIVATE TREATY,752000,1015000,-33.7864355,150.7928377,39.55522652
10/05/2025,FIVE DOCK,NSW,2046,2,1,1,121,Apartment/Unit/Flat,AUCTION,645000,1015000,-33.8686235,151.1207206,8.103105269
17/05/2025,ATHOL PARK,SA,5012,5,2,5,820,House,AUCTION,495000,1015000,-34.859009,138.5460261,9.119481988
21/05/2025,CAPEL SOUND,VIC,3940,4,3,2,,Townhouse,PRIVATE TREATY,550000,1015000,-38.3713976,144.8685259,62.39773692
22/05/2025,COOGEE,NSW,2034,2,1,,,Apartment/Unit/Flat,PRIVATE TREATY,645000,1015000,-33.9172854,151.2518741,6.62934012
23/05/2025,TASCOTT,NSW,2250,2,1,4,675,House,PRIOR TO AUCTION,752000,1015000,-33.4505489,151.3235706,47.72005377
23/05/2025,AVONDALE HEIGHTS,VIC,3034,3,2,1,267,Townhouse,AUCTION,550000,1015000,-37.7573497,144.8664319,10.60651517
30/06/2025,NIGHTCLIFF,NT,810,5,3,5,1110,House,PRIVATE TREATY,460000,1015000,-12.3859373,130.8552464,8.385271039
26/07/2025,ABERFOYLE PARK,SA,5159,4,2,4,1008,House,AUCTION,495000,1015000,-35.0746916,138.6115728,16.28873386
26/07/2025,RICHMOND,SA,5033,2,1,5,697,House,AUCTION,495000,1015000,,,
30/07/2025,BURNSIDE,SA,5066,4,2,2,,House,PRIVATE TREATY,495000,1015000,-34.9399785,138.6606619,5.700725647
30/07/2025,MOUNT BARKER,SA,5251,4,2,2,610,House,PRIVATE TREATY,495000,1015000,-35.0828441,138.8817002,30.91850189
10/08/2025,PROSPECT,SA,5082,3,1,1,321,House,AUCTION,495000,1015000,-34.8825182,138.5953062,5.083327277
17/08/2025,QUAKERS HILL,NSW,2763,3,2,1,381,House,AUCTION,752000,1015000,-33.7166936,150.8967314,33.48165386
7/08/2025,FELIXSTOW,SA,5070,4,2,1,427,House,PRIVATE TREATY,495000,1014000,-34.8906466,138.6485999,6.092723521
14/08/2025,CAMDEN SOUTH,NSW,2570,3,1,1,735,House,PRIVATE TREATY,752000,1013333,-34.0885059,150.6915679,53.55537471
21/05/2025,OAKHURST,NSW,2761,3,2,2,,House,AUCTION,752000,1013000,-33.7350731,150.8442722,36.87291626
17/08/2025,ESSENDON,VIC,3040,2,1,2,,Townhouse,AUCTION,550000,1013000,-37.7502744,144.9188744,8.102004134
9/05/2025,WAUCHOPE,NSW,2446,3,2,3,930,House,PRIVATE TREATY,752000,1012500,-31.4595127,152.729885,303.0122422
7/03/2025,HARRISON,ACT,2914,4,2,2,418,House,PRIVATE TREATY,980000,1012000,-35.1870393,149.1550976,13.20750797
7/05/2025,WERRINGTON COUNTY,NSW,2747,3,1,1,736,House,PRIVATE TREATY,752000,1012000,-33.7489895,150.7421613,45.19247306
16/08/2025,ROSANNA,VIC,3084,4,2,2,,Townhouse,AUCTION,550000,1012000,-37.738581,145.0728676,12.80313195
20/05/2025,PACIFIC PINES,QLD,4211,4,2,2,,House,AUCTION,670000,1011000,-27.9395737,153.3097882,59.30404045
25/07/2025,NORTHFIELD,SA,5085,3,1,1,800,House,AUCTION,495000,1011000,-34.8515541,138.6226505,8.750827883
9/08/2025,AVONDALE HEIGHTS,VIC,3034,3,1,1,,House,PRIVATE TREATY,550000,1011000,-37.7639466,144.8589653,10.74343099
7/05/2025,PRESTON,VIC,3072,3,3,1,,Apartment/Unit/Flat,PRIVATE TREATY,410000,1010900,-37.750122,145.0022176,7.904725734
17/03/2025,CHISHOLM,ACT,2905,4,2,6,957,House,PRIVATE TREATY,980000,1010000,-35.4153372,149.1196456,13.17000484
24/04/2025,HAMILTON HILL,WA,6163,3,2,4,450,House,PRIVATE TREATY,505000,1010000,-32.0880017,115.7729503,16.82604614
30/04/2025,LATHAM,ACT,2615,4,2,2,822,House,AUCTION,980000,1010000,-35.2177314,149.0231371,11.3600689
30/04/2025,ALBANY CREEK,QLD,4035,3,2,2,607,House,PRIVATE TREATY,670000,1010000,-27.3570627,152.9727037,13.37848362
2/05/2025,CARINE,WA,6020,3,1,1,456,House,PRIVATE TREATY,505000,1010000,-31.8469133,115.7765543,14.46416195
6/05/2025,GREGORY HILLS,NSW,2557,4,2,2,401,House,PRIVATE TREATY,752000,1010000,-34.0305696,150.7764405,43.71916607
6/05/2025,WILSON,WA,6107,3,1,1,1011,House,PRIVATE TREATY,505000,1010000,-32.0148886,115.9130064,8.206142424
7/05/2025,CLYDE NORTH,VIC,3978,4,2,2,656,House,PRIVATE TREATY,550000,1010000,-38.0787335,145.3560285,45.32306587
8/05/2025,BASSENDEAN,WA,6054,5,2,2,1138,House,PRIVATE TREATY,505000,1010000,-31.9008255,115.9438827,9.967461083
10/05/2025,OAKHURST,NSW,2761,3,2,2,500,House,PRIVATE TREATY,752000,1010000,-33.7399162,150.8368635,37.28930224
12/05/2025,MULLALOO,WA,6027,3,2,2,720,House,PRIVATE TREATY,505000,1010000,-31.7733668,115.7513156,22.72787368
15/05/2025,JOONDALUP,WA,6027,4,2,2,454,House,PRIVATE TREATY,505000,1010000,-31.7461796,115.7742601,24.6476387
15/05/2025,MORLEY,WA,6062,4,2,2,745,House,PRIVATE TREATY,505000,1010000,-31.8808734,115.8977148,9.03002631
16/05/2025,ROCHEDALE SOUTH,QLD,4123,3,1,2,863,House,PRIVATE TREATY,670000,1010000,-27.5898497,153.1301679,17.04343857
19/05/2025,WALKLEY HEIGHTS,SA,5098,4,2,2,450,House,PRIVATE TREATY,495000,1010000,-34.8402611,138.6406362,10.43935846
21/05/2025,WOY WOY,NSW,2256,4,1,2,687,House,PRIVATE TREATY,752000,1010000,-33.4872888,151.330886,43.9283766
22/05/2025,PARADISE,SA,5075,3,2,1,730,House,PRIVATE TREATY,495000,1010000,-34.8683799,138.6820046,10.01431351
23/05/2025,CURRUMBIN WATERS,QLD,4223,3,1,1,530,Duplex,AUCTION,670000,1010000,-28.1429683,153.4740148,86.88715697
23/05/2025,COBURG NORTH,VIC,3058,3,2,2,,House,PRIVATE TREATY,550000,1010000,-37.7297611,144.9814315,9.514073204
11/06/2025,CASEY,ACT,2913,4,2,2,,House,AUCTION,980000,1010000,-35.1744718,149.0897033,13.69990353
19/06/2025,DICKSON,ACT,2602,3,2,2,,Townhouse,PRIVATE TREATY,980000,1010000,-35.256821,149.1358152,5.508048281
12/07/2025,FORDE,ACT,2914,4,2,2,,House,AUCTION,980000,1010000,-35.1708793,149.1471801,14.66604669
29/07/2025,RICHMOND,SA,5033,3,2,1,590,House,AUCTION,495000,1010000,-34.941439,138.5576508,4.133330747
2/08/2025,AMAROO,ACT,2914,4,2,2,586,House,AUCTION,980000,1010000,-35.1693821,149.121604,14.34402833
2/08/2025,EVATT,ACT,2617,4,3,2,798,House,AUCTION,980000,1010000,-35.215209,149.0604957,9.864253619
2/08/2025,HIGHBURY,SA,5089,4,2,6,688,House,AUCTION,495000,1010000,-34.8634881,138.6873466,10.74007785
2/08/2025,SEATON,SA,5023,3,1,3,720,House,AUCTION,495000,1010000,-34.8806886,138.5140781,9.451258491
7/08/2025,ALBANY CREEK,QLD,4035,4,2,2,201,Townhouse,PRIVATE TREATY,670000,1010000,-27.3461324,152.9770596,14.36478255
7/08/2025,MANLY,QLD,4179,2,1,1,405,House,PRIVATE TREATY,670000,1010000,,,
9/08/2025,PARADISE,SA,5075,3,2,2,340,House,AUCTION,495000,1010000,-34.8675792,138.6586991,8.605336662
12/08/2025,CROYDON,NSW,2132,2,1,1,,Apartment/Unit/Flat,PRIOR TO AUCTION,645000,1010000,-33.8819831,151.1178233,8.477018464
12/08/2025,HALLAM,VIC,3803,5,3,6,650,House,PRIVATE TREATY,550000,1010000,-38.0104147,145.2794759,35.32352154
13/08/2025,PASCOE VALE,VIC,3044,4,2,2,647,House,AUCTION,550000,1010000,-37.7271829,144.9500629,9.732044435
13/08/2025,RIPPONLEA,VIC,3185,1,1,,226,House,PRIVATE TREATY,550000,1010000,-37.8774396,144.9943238,7.530968663
14/08/2025,TORQUAY,QLD,4655,8,2,2,756,House,PRIVATE TREATY,670000,1010000,-25.2891415,152.8755965,241.9613897
14/08/2025,CORAL COVE,QLD,4670,5,2,4,1669,House,PRIVATE TREATY,670000,1010000,-24.879074,152.482734,291.9825027
3/05/2025,CLAYTON SOUTH,VIC,3169,4,2,2,,Townhouse,AUCTION,550000,1009800,-37.9302039,145.1257407,19.2417064
20/05/2025,SOUTH PENRITH,NSW,2750,3,1,3,,House,PRIVATE TREATY,752000,1008000,-33.7788663,150.708137,47.38779025
24/05/2025,BORONIA,VIC,3155,5,2,3,1048,House,AUCTION,550000,1008000,-37.8611239,145.3039472,30.44477606
20/05/2025,MAYFIELD,NSW,2304,4,1,,354,House,PRIVATE TREATY,752000,1007000,-32.8960338,151.7365208,118.6637912
28/04/2025,STUART PARK,NT,820,3,2,3,654,House,PRIVATE TREATY,460000,1006500,-12.4400791,130.8440985,2.276744992
2/06/2025,STUART PARK,NT,820,3,2,3,654,House,PRIVATE TREATY,460000,1006500,-12.4400791,130.8440985,2.276744992
2/05/2025,BROADWATER,WA,6280,4,2,4,727,House,PRIVATE TREATY,505000,1006000,-33.6651835,115.2858083,197.0551137
15/05/2025,CAMPBELL,ACT,2612,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,600000,1006000,-35.2930617,149.1475481,4.23950746
12/07/2025,LYONS,ACT,2606,3,1,3,702,House,AUCTION,980000,1006000,-35.3357975,149.0750287,4.864317749
11/08/2025,SEAFORD RISE,SA,5169,5,2,2,600,House,PRIVATE TREATY,495000,1006000,-35.2140058,138.4812111,33.50785796
13/08/2025,FERNY HILLS,QLD,4055,3,1,1,607,House,PRIVATE TREATY,670000,1006000,-27.4035695,152.9481963,10.38940804
27/04/2025,SEMAPHORE,SA,5019,3,2,3,707,House,AUCTION,495000,1005500,-34.8369756,138.4883448,14.36794503
6/03/2025,HARRISON,ACT,2914,4,2,2,596,House,PRIVATE TREATY,980000,1005000,-35.1990601,149.1561261,12.01768801
11/03/2025,CALWELL,ACT,2905,4,2,2,967,House,PRIVATE TREATY,980000,1005000,-35.4376232,149.1059351,15.54203128
31/03/2025,NEW TOWN,TAS,7008,5,2,4,630,House,PRIVATE TREATY,540000,1005000,-42.854701,147.3091651,3.455848453
10/04/2025,CHISHOLM,ACT,2905,4,2,3,1012,House,PRIVATE TREATY,980000,1005000,-35.4216322,149.1284425,13.98193698
17/04/2025,BELAIR,SA,5052,4,2,4,1349,House,PRIVATE TREATY,495000,1005000,-34.9962735,138.6244403,7.878889446
3/05/2025,PARADISE,SA,5075,3,1,2,706,House,AUCTION,495000,1005000,-34.867166,138.6577263,8.58621667
5/05/2025,ROYSTON,QLD,4515,3,1,6,,House,PRIVATE TREATY,670000,1005000,-26.9251491,152.6660973,69.8930087
8/05/2025,LEWISHAM,NSW,2049,2,1,1,,Apartment/Unit/Flat,PRIOR TO AUCTION,645000,1005000,-33.895532,151.1494433,6.144151981
8/05/2025,AVONDALE HEIGHTS,VIC,3034,3,2,1,291,House,AUCTION,550000,1005000,-37.7575131,144.8609421,10.98840135
15/05/2025,BOONDALL,QLD,4034,3,2,2,577,House,PRIVATE TREATY,670000,1005000,-27.348557,153.0546939,13.6940781
20/05/2025,HYDE PARK,SA,5061,3,2,2,,Townhouse,PRIVATE TREATY,495000,1005000,,,
20/05/2025,NEWPORT,VIC,3015,4,2,1,319,House,AUCTION,550000,1005000,-37.8395821,144.8782155,7.990751703
22/05/2025,AUSTRAL,NSW,2179,4,2,1,241,House,PRIVATE TREATY,752000,1005000,-33.9362823,150.7925479,39.1511284
15/07/2025,MUIRHEAD,NT,810,5,3,4,668,House,PRIVATE TREATY,460000,1005000,-12.3609087,130.8974663,12.60440455
15/07/2025,GROVE,TAS,7109,4,2,2,,House,PRIVATE TREATY,540000,1005000,,,
26/07/2025,FRANKLIN,ACT,2913,4,2,2,450,House,AUCTION,980000,1005000,-35.2045348,149.1439823,11.03171553
26/07/2025,GLENSIDE,SA,5065,3,1,2,,House,AUCTION,495000,1005000,-34.9448067,138.6414643,4.218970571
29/07/2025,WOODVILLE SOUTH,SA,5011,3,1,5,624,House,AUCTION,495000,1005000,-34.8901347,138.5347556,7.300182621
4/08/2025,CANNING VALE,WA,6155,4,2,2,663,House,PRIVATE TREATY,505000,1005000,-32.0911908,115.9145915,15.84637918
6/08/2025,SELLICKS BEACH,SA,5174,5,2,2,612,House,PRIVATE TREATY,495000,1005000,-35.326721,138.4522178,46.21961626
8/08/2025,GREENWITH,SA,5125,4,2,2,507,House,PRIVATE TREATY,495000,1005000,-34.7685636,138.7192917,20.80196762
13/08/2025,GLENMORE PARK,NSW,2745,3,2,1,,House,PRIVATE TREATY,752000,1005000,-33.8001245,150.682349,49.29255001
15/08/2025,BANORA POINT,NSW,2486,3,2,2,,House,PRIVATE TREATY,752000,1005000,-28.2172656,153.5432156,665.0978016
20/03/2025,KINGSTON,TAS,7050,4,1,6,23200,House,PRIVATE TREATY,540000,1002500,-42.9748752,147.2727881,11.21143684
6/08/2025,KEPERRA,QLD,4054,3,1,2,607,House,PRIVATE TREATY,670000,1002099,-27.4107275,152.9473933,9.912553552
19/05/2025,REGENTS PARK,QLD,4118,5,2,2,700,House,PRIVATE TREATY,670000,1002000,-27.6813182,153.0450635,23.62784742
24/05/2025,ROSELANDS,NSW,2196,3,2,2,235,Villa,AUCTION,752000,1002000,-33.9344042,151.0615958,15.34124979
16/08/2025,HIGHETT,VIC,3190,3,1,2,,House,AUCTION,550000,1002000,-37.9459568,145.0479145,16.41036588
28/04/2025,SAMSON,WA,6163,4,2,2,,House,PRIVATE TREATY,505000,1001000,-32.0688503,115.7934275,14.0402931
19/07/2025,AMAROO,ACT,2914,4,2,2,504,House,AUCTION,980000,1001000,-35.1712159,149.1369558,14.39205579
9/08/2025,ALTONA NORTH,VIC,3025,3,1,3,697,House,AUCTION,550000,1001000,-37.8259911,144.845625,10.43150102
22/05/2025,BONY MOUNTAIN,QLD,4370,,,,,Acreage/Semirural,PRIVATE TREATY,670000,1000090,,,
5/08/2025,ROSEDALE,SA,5350,4,1,6,8390,House,PRIVATE TREATY,495000,1000010,-34.5761584,138.8392319,44.77880365
15/08/2025,CURRIMUNDI,QLD,4551,3,2,3,656,House,PRIVATE TREATY,670000,1000005,-26.7642532,153.1139148,78.5984601
20/05/2025,WERRIBEE,VIC,3030,4,2,2,679,House,PRIVATE TREATY,550000,1000001,-37.9217898,144.6276171,31.84710232
10/01/2025,WULAGI,NT,812,5,4,5,897,House,PRIVATE TREATY,460000,1000000,-12.3863195,130.8964881,10.17703411
21/01/2025,PARAP,NT,820,5,2,2,1110,House,PRIVATE TREATY,460000,1000000,-12.4291295,130.847362,3.531142458
22/01/2025,KATHERINE,NT,850,,,,,Acreage/Semirural,PRIVATE TREATY,460000,1000000,-14.5206386,131.8343508,252.0236906
12/02/2025,DESERT SPRINGS,NT,870,4,2,4,938,House,PRIVATE TREATY,460000,1000000,-23.7162967,133.8858283,1286.688007
13/02/2025,DESERT SPRINGS,NT,870,5,3,8,1440,House,PRIVATE TREATY,460000,1000000,-23.7183231,133.8938942,1287.117961
11/03/2025,GUNGAHLIN,ACT,2912,4,2,2,,House,PRIVATE TREATY,980000,1000000,-35.1784093,149.1384409,13.64862896
25/03/2025,PALMERSTON,ACT,2913,4,2,2,,House,PRIVATE TREATY,980000,1000000,-35.1889071,149.1207681,12.18782286
27/03/2025,YOUNGTOWN,TAS,7249,3,1,1,2869,House,PRIVATE TREATY,540000,1000000,-41.4801445,147.1650152,156.3518173
28/03/2025,COOK,ACT,2614,3,1,2,769,House,PRIOR TO AUCTION,980000,1000000,-35.2590977,149.0642506,5.43873292
1/04/2025,O'CONNOR,ACT,2602,3,2,2,,Townhouse,PRIVATE TREATY,980000,1000000,-35.2573004,149.1177287,4.714228734
4/04/2025,CITY,ACT,2601,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,600000,1000000,-35.2820107,149.1331512,3.376317602
10/04/2025,HACKETT,ACT,2602,4,1,,925,House,PRIVATE TREATY,980000,1000000,-35.2436147,149.1635098,8.242127636
14/04/2025,DODGES FERRY,TAS,7173,4,2,21,,House,PRIVATE TREATY,540000,1000000,-42.8301851,147.6235982,24.8390349
17/04/2025,BERRI,SA,5343,4,3,10,,House,PRIVATE TREATY,495000,1000000,-34.2654224,140.5866671,196.5166287
17/04/2025,SANDY BAY,TAS,7005,,,,1396,Vacantland,PRIVATE TREATY,540000,1000000,-42.9147789,147.3515446,4.063359016
22/04/2025,FELIXSTOW,SA,5070,3,2,1,305,House,PRIVATE TREATY,495000,1000000,-34.8882223,138.6447894,6.037997336
22/04/2025,FLINDERS PARK,SA,5025,4,1,3,440,House,PRIOR TO AUCTION,495000,1000000,-34.9097527,138.541188,5.743964805
24/04/2025,WEST LAKES,SA,5021,3,2,2,,House,PRIVATE TREATY,495000,1000000,-34.8922498,138.4931139,10.54427465
24/04/2025,HEATHRIDGE,WA,6027,4,2,2,834,House,PRIVATE TREATY,505000,1000000,-31.7638607,115.7570614,23.43920927
27/04/2025,SECRET HARBOUR,WA,6173,5,2,2,755,House,PRIVATE TREATY,505000,1000000,-32.4080961,115.7674543,50.9076181
28/04/2025,COOLBELLUP,WA,6163,3,1,2,728,House,PRIVATE TREATY,505000,1000000,-32.08018,115.8100583,14.58450303
29/04/2025,WANNEROO,WA,6065,4,2,2,591,House,PRIVATE TREATY,505000,1000000,-31.73403,115.7887273,25.52419489
30/04/2025,TINGALPA,QLD,4173,4,2,2,450,House,PRIOR TO AUCTION,670000,1000000,-27.4811746,153.1380751,11.40444486
30/04/2025,WURDONG HEIGHTS,QLD,4680,4,3,6,12000,House,PRIVATE TREATY,670000,1000000,-23.9813455,151.3057913,423.0595507
1/05/2025,MOUNT GRAVATT EAST,QLD,4122,3,1,3,521,House,PRIOR TO AUCTION,670000,1000000,-27.540124,153.0906249,10.30389737
1/05/2025,BLACKWOOD,SA,5051,5,2,6,1852,House,PRIVATE TREATY,495000,1000000,-35.0300201,138.6179233,11.41692759
1/05/2025,ROCKINGHAM,WA,6168,4,3,2,,House,PRIVATE TREATY,505000,1000000,-32.2760983,115.7311988,37.54752553
2/05/2025,FRANKLIN,ACT,2913,4,2,2,387,House,PRIVATE TREATY,980000,1000000,-35.2057176,149.1376881,10.71824518
3/05/2025,BOTANIC RIDGE,VIC,3977,4,2,2,574,House,PRIVATE TREATY,550000,1000000,-38.1426887,145.2853314,46.15360866
3/05/2025,BURWOOD,VIC,3125,3,2,2,,Apartment/Unit/Flat,AUCTION,410000,1000000,-37.852045,145.1058647,13.2434201
5/05/2025,LANGWARRIN,VIC,3910,4,2,2,653,House,PRIVATE TREATY,550000,1000000,-38.1474874,145.1864264,41.86715601
6/05/2025,GILMORE,ACT,2905,5,2,4,1287,House,PRIVATE TREATY,980000,1000000,-35.4171877,149.1328388,13.57568205
6/05/2025,CALLALA BAY,NSW,2540,3,2,1,821,House,PRIVATE TREATY,752000,1000000,-34.9921228,150.7141582,132.5199594
6/05/2025,TERRIGAL,NSW,2260,3,1,1,535,House,PRIVATE TREATY,752000,1000000,-33.435966,151.4261986,52.19677413
7/05/2025,DUNMORE,NSW,2529,3,2,1,,House,PRIVATE TREATY,752000,1000000,-34.590153,150.8467409,86.56680788
7/05/2025,BARINGA,QLD,4551,3,2,4,,House,PRIVATE TREATY,670000,1000000,-26.8109129,153.0779429,73.11509915
7/05/2025,SADLIERS CROSSING,QLD,4305,4,2,2,540,House,PRIVATE TREATY,670000,1000000,-27.6144534,152.7444934,31.92832555
7/05/2025,HOCKING,WA,6065,5,3,4,621,House,PRIVATE TREATY,505000,1000000,-31.7729254,115.8228643,20.60018383
8/05/2025,CHIFLEY,ACT,2606,3,1,1,920,House,PRIVATE TREATY,980000,1000000,-35.3492243,149.0822031,5.985114426
9/05/2025,NEW LAMBTON,NSW,2305,3,1,2,347,House,PRIVATE TREATY,752000,1000000,-32.9209941,151.7213633,115.5573803
9/05/2025,POINT FREDERICK,NSW,2250,4,2,2,212,Apartment/Unit/Flat,PRIVATE TREATY,645000,1000000,-33.4367046,151.3426913,49.63345608
9/05/2025,CAMPBELLTOWN,NSW,2560,4,2,1,585,House,PRIVATE TREATY,752000,1000000,-34.074614,150.8304727,41.6531661
9/05/2025,EDEN HILLS,SA,5050,4,2,1,2017,House,PRIVATE TREATY,495000,1000000,-35.0223269,138.5914237,10.47346482
9/05/2025,DOREEN,VIC,3754,4,2,2,576,House,PRIVATE TREATY,550000,1000000,-37.5749202,145.1247867,30.14547839
9/05/2025,PINJARRA,WA,6208,4,2,2,2796,House,PRIVATE TREATY,505000,1000000,-32.6258024,115.8717293,74.29455246
10/05/2025,ST JOHNS PARK,NSW,2176,4,3,3,,House,AUCTION,752000,1000000,-33.8788007,150.9049224,28.0848444
11/05/2025,STANSBURY,SA,5582,3,2,2,4877,House,AUCTION,495000,1000000,-34.9188887,137.7899483,74.01755254
12/05/2025,GOODWOOD,SA,5034,2,1,2,381,House,AUCTION,495000,1000000,,,
14/05/2025,MACCLESFIELD,SA,5153,2,1,,,House,PRIVATE TREATY,495000,1000000,-35.1515343,138.8366366,32.87058438
14/05/2025,PORT KENNEDY,WA,6172,5,2,3,702,House,PRIVATE TREATY,505000,1000000,-32.3537752,115.7494451,45.34897497
15/05/2025,MORPHETTVILLE,SA,5043,3,2,2,281,House,PRIVATE TREATY,495000,1000000,-34.9894685,138.5413646,8.651197835
15/05/2025,QUINNS ROCKS,WA,6030,4,3,2,509,House,PRIVATE TREATY,505000,1000000,-31.6721578,115.6964622,35.09013986
16/05/2025,ELLENBROOK,WA,6069,4,2,4,724,House,PRIVATE TREATY,505000,1000000,-31.7769218,115.9781967,22.75360736
17/05/2025,PARADISE,SA,5075,3,2,2,,House,PRIVATE TREATY,495000,1000000,-34.870545,138.6778141,9.568496081
19/05/2025,FLYNN,ACT,2615,4,2,3,743,House,PRIVATE TREATY,980000,1000000,-35.2066757,149.0370518,11.65729231
19/05/2025,NORTH LAKES,QLD,4509,4,2,2,532,House,PRIVATE TREATY,670000,1000000,-27.2196413,153.0007055,27.71892881
19/05/2025,SOUTH YARRA,VIC,3141,2,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,410000,1000000,-37.8361238,144.996621,3.816873799
19/05/2025,BEELIAR,WA,6164,3,1,2,2024,House,PRIVATE TREATY,505000,1000000,-32.1324154,115.7898767,20.68142985
20/05/2025,PALMVIEW,QLD,4553,4,2,2,375,House,PRIVATE TREATY,670000,1000000,-26.7357318,153.0505092,81.28984107
20/05/2025,WAVELL HEIGHTS,QLD,4012,4,2,2,401,House,PRIVATE TREATY,670000,1000000,-27.3803826,153.0470169,10.08719713
20/05/2025,SANDY BAY,TAS,7005,3,2,4,621,House,PRIVATE TREATY,540000,1000000,-42.9200832,147.3538549,4.673344546
20/05/2025,WEST HOBART,TAS,7000,3,1,1,549,House,PRIVATE TREATY,540000,1000000,-42.8793653,147.3074893,1.721551869
20/05/2025,AINTREE,VIC,3336,4,2,2,512,House,PRIVATE TREATY,550000,1000000,-37.714194,144.6729799,27.8770816
20/05/2025,JOONDALUP,WA,6027,5,2,2,780,House,PRIVATE TREATY,505000,1000000,-31.7261504,115.7643421,27.05485513
21/05/2025,BAULKHAM HILLS,NSW,2153,2,1,1,,Townhouse,PRIVATE TREATY,752000,1000000,-33.7634897,150.9886083,23.51184444
21/05/2025,BOSSLEY PARK,NSW,2176,3,2,2,769,House,PRIOR TO AUCTION,752000,1000000,-33.8661576,150.8748438,30.85513778
21/05/2025,ORANGE,NSW,2800,4,2,4,786,House,PRIVATE TREATY,752000,1000000,-33.2535758,149.0956804,207.731295
